geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,zip code tabulation area
97487,ZCTA5 97487,8216.0,,491.0,,97487
97488,ZCTA5 97488,1035.0,,255.0,,97488
97489,ZCTA5 97489,885.0,,255.0,,97489
97490,ZCTA5 97490,252.0,,107.0,,97490
97492,ZCTA5 97492,644.0,,286.0,,97492
97493,ZCTA5 97493,247.0,,75.0,,97493
97494,ZCTA5 97494,29.0,,46.0,,97494
97495,ZCTA5 97495,1425.0,,353.0,,97495
97496,ZCTA5 97496,7163.0,,440.0,,97496
97497,ZCTA5 97497,1747.0,,289.0,,97497
97498,ZCTA5 97498,1779.0,,263.0,,97498
97499,ZCTA5 97499,1961.0,,286.0,,97499
97501,ZCTA5 97501,44381.0,,1396.0,,97501
97502,ZCTA5 97502,27982.0,,894.0,,97502
97503,ZCTA5 97503,12592.0,,1195.0,,97503
97504,ZCTA5 97504,45257.0,,1059.0,,97504
97520,ZCTA5 97520,24970.0,,500.0,,97520
60565,ZCTA5 60565,41110.0,,910.0,,60565
60585,ZCTA5 60585,23306.0,,690.0,,60585
60586,ZCTA5 60586,47190.0,,1276.0,,60586
60601,ZCTA5 60601,11905.0,,1151.0,,60601
60602,ZCTA5 60602,1294.0,,513.0,,60602
60603,ZCTA5 60603,1076.0,,246.0,,60603
60604,ZCTA5 60604,545.0,,118.0,,60604
60605,ZCTA5 60605,27238.0,,1601.0,,60605
60606,ZCTA5 60606,3098.0,,409.0,,60606
60607,ZCTA5 60607,27557.0,,1068.0,,60607
60608,ZCTA5 60608,79607.0,,2304.0,,60608
60609,ZCTA5 60609,62010.0,,2029.0,,60609
60610,ZCTA5 60610,39598.0,,1369.0,,60610
60611,ZCTA5 60611,31165.0,,1303.0,,60611
60612,ZCTA5 60612,36531.0,,1092.0,,60612
60613,ZCTA5 60613,49389.0,,1386.0,,60613
60614,ZCTA5 60614,69423.0,,1853.0,,60614
60615,ZCTA5 60615,41210.0,,1267.0,,60615
60616,ZCTA5 60616,52214.0,,2012.0,,60616
60617,ZCTA5 60617,82213.0,,2243.0,,60617
60618,ZCTA5 60618,97324.0,,2437.0,,60618
60619,ZCTA5 60619,63411.0,,2074.0,,60619
60620,ZCTA5 60620,69909.0,,1623.0,,60620
60621,ZCTA5 60621,31881.0,,1433.0,,60621
60622,ZCTA5 60622,55516.0,,1451.0,,60622
60623,ZCTA5 60623,88635.0,,2463.0,,60623
60624,ZCTA5 60624,38140.0,,1546.0,,60624
60625,ZCTA5 60625,78731.0,,2308.0,,60625
60626,ZCTA5 60626,49118.0,,1729.0,,60626
60628,ZCTA5 60628,67914.0,,2380.0,,60628
60629,ZCTA5 60629,114982.0,,2033.0,,60629
60630,ZCTA5 60630,56653.0,,1961.0,,60630
60631,ZCTA5 60631,28255.0,,1160.0,,60631
60632,ZCTA5 60632,91310.0,,2204.0,,60632
60633,ZCTA5 60633,12754.0,,942.0,,60633
60634,ZCTA5 60634,74093.0,,2038.0,,60634
60636,ZCTA5 60636,37278.0,,1466.0,,60636
60637,ZCTA5 60637,50326.0,,1532.0,,60637
60638,ZCTA5 60638,57958.0,,1406.0,,60638
60639,ZCTA5 60639,91379.0,,2151.0,,60639
60640,ZCTA5 60640,66050.0,,1975.0,,60640
60641,ZCTA5 60641,72588.0,,1633.0,,60641
60642,ZCTA5 60642,19989.0,,1020.0,,60642
60643,ZCTA5 60643,50992.0,,1513.0,,60643
60644,ZCTA5 60644,49080.0,,2131.0,,60644
60645,ZCTA5 60645,45873.0,,1752.0,,60645
60646,ZCTA5 60646,28203.0,,1127.0,,60646
60647,ZCTA5 60647,88269.0,,2167.0,,60647
60649,ZCTA5 60649,45305.0,,1789.0,,60649
60651,ZCTA5 60651,61287.0,,2161.0,,60651
60652,ZCTA5 60652,42176.0,,1334.0,,60652
60653,ZCTA5 60653,30683.0,,999.0,,60653
60654,ZCTA5 60654,15934.0,,635.0,,60654
60655,ZCTA5 60655,28479.0,,746.0,,60655
60656,ZCTA5 60656,28526.0,,1335.0,,60656
60657,ZCTA5 60657,69147.0,,1180.0,,60657
60659,ZCTA5 60659,38276.0,,1756.0,,60659
60660,ZCTA5 60660,40719.0,,1314.0,,60660
60661,ZCTA5 60661,8875.0,,867.0,,60661
60706,ZCTA5 60706,23452.0,,319.0,,60706
60707,ZCTA5 60707,43005.0,,1045.0,,60707
60712,ZCTA5 60712,12666.0,,24.0,,60712
60714,ZCTA5 60714,30056.0,,230.0,,60714
60803,ZCTA5 60803,23133.0,,449.0,,60803
60804,ZCTA5 60804,84361.0,,42.0,,60804
60805,ZCTA5 60805,19934.0,,42.0,,60805
60827,ZCTA5 60827,28677.0,,646.0,,60827
60901,ZCTA5 60901,36277.0,,337.0,,60901
60910,ZCTA5 60910,457.0,,133.0,,60910
60911,ZCTA5 60911,1505.0,,258.0,,60911
60912,ZCTA5 60912,610.0,,158.0,,60912
60913,ZCTA5 60913,1220.0,,159.0,,60913
60914,ZCTA5 60914,29648.0,,364.0,,60914
60915,ZCTA5 60915,10067.0,,378.0,,60915
60917,ZCTA5 60917,537.0,,148.0,,60917
60918,ZCTA5 60918,809.0,,125.0,,60918
60919,ZCTA5 60919,549.0,,125.0,,60919
60920,ZCTA5 60920,158.0,,41.0,,60920
60921,ZCTA5 60921,1231.0,,157.0,,60921
63435,ZCTA5 63435,4463.0,,289.0,,63435
63436,ZCTA5 63436,1121.0,,199.0,,63436
63437,ZCTA5 63437,1527.0,,143.0,,63437
63438,ZCTA5 63438,524.0,,134.0,,63438
63439,ZCTA5 63439,68.0,,34.0,,63439
63440,ZCTA5 63440,1104.0,,214.0,,63440
63441,ZCTA5 63441,1279.0,,247.0,,63441
63443,ZCTA5 63443,517.0,,195.0,,63443
63445,ZCTA5 63445,3605.0,,201.0,,63445
63446,ZCTA5 63446,765.0,,155.0,,63446
63447,ZCTA5 63447,1226.0,,174.0,,63447
63448,ZCTA5 63448,1611.0,,161.0,,63448
63450,ZCTA5 63450,65.0,,35.0,,63450
63451,ZCTA5 63451,206.0,,103.0,,63451
63452,ZCTA5 63452,1114.0,,153.0,,63452
63453,ZCTA5 63453,486.0,,127.0,,63453
63454,ZCTA5 63454,906.0,,206.0,,63454
63456,ZCTA5 63456,4345.0,,360.0,,63456
63457,ZCTA5 63457,392.0,,134.0,,63457
63458,ZCTA5 63458,202.0,,65.0,,63458
63459,ZCTA5 63459,4309.0,,309.0,,63459
63460,ZCTA5 63460,354.0,,97.0,,63460
63461,ZCTA5 63461,5847.0,,325.0,,63461
63462,ZCTA5 63462,1256.0,,192.0,,63462
63463,ZCTA5 63463,704.0,,162.0,,63463
63464,ZCTA5 63464,15.0,,16.0,,63464
63465,ZCTA5 63465,495.0,,122.0,,63465
63467,ZCTA5 63467,19.0,,29.0,,63467
63468,ZCTA5 63468,2199.0,,207.0,,63468
63469,ZCTA5 63469,1167.0,,155.0,,63469
63471,ZCTA5 63471,576.0,,178.0,,63471
63472,ZCTA5 63472,585.0,,146.0,,63472
63473,ZCTA5 63473,265.0,,73.0,,63473
63474,ZCTA5 63474,416.0,,120.0,,63474
63501,ZCTA5 63501,21560.0,,324.0,,63501
63530,ZCTA5 63530,1150.0,,172.0,,63530
63531,ZCTA5 63531,402.0,,106.0,,63531
63532,ZCTA5 63532,1265.0,,167.0,,63532
63533,ZCTA5 63533,776.0,,134.0,,63533
63534,ZCTA5 63534,906.0,,183.0,,63534
63535,ZCTA5 63535,145.0,,60.0,,63535
63536,ZCTA5 63536,834.0,,195.0,,63536
63537,ZCTA5 63537,1767.0,,159.0,,63537
63538,ZCTA5 63538,277.0,,65.0,,63538
63539,ZCTA5 63539,215.0,,59.0,,63539
63540,ZCTA5 63540,203.0,,99.0,,63540
63541,ZCTA5 63541,272.0,,79.0,,63541
63543,ZCTA5 63543,375.0,,106.0,,63543
63544,ZCTA5 63544,908.0,,175.0,,63544
63545,ZCTA5 63545,1114.0,,140.0,,63545
63546,ZCTA5 63546,1488.0,,219.0,,63546
63547,ZCTA5 63547,556.0,,120.0,,63547
63548,ZCTA5 63548,1348.0,,166.0,,63548
63549,ZCTA5 63549,2512.0,,333.0,,63549
63551,ZCTA5 63551,246.0,,112.0,,63551
63552,ZCTA5 63552,7750.0,,270.0,,63552
63555,ZCTA5 63555,3287.0,,169.0,,63555
63556,ZCTA5 63556,3586.0,,123.0,,63556
63557,ZCTA5 63557,261.0,,100.0,,63557
63558,ZCTA5 63558,732.0,,106.0,,63558
63559,ZCTA5 63559,1411.0,,208.0,,63559
63560,ZCTA5 63560,247.0,,93.0,,63560
63561,ZCTA5 63561,1197.0,,170.0,,63561
63563,ZCTA5 63563,662.0,,185.0,,63563
63565,ZCTA5 63565,3737.0,,224.0,,63565
63566,ZCTA5 63566,143.0,,75.0,,63566
63567,ZCTA5 63567,141.0,,84.0,,63567
63601,ZCTA5 63601,15614.0,,716.0,,63601
63620,ZCTA5 63620,1393.0,,205.0,,63620
63621,ZCTA5 63621,1444.0,,208.0,,63621
63622,ZCTA5 63622,721.0,,187.0,,63622
63623,ZCTA5 63623,796.0,,201.0,,63623
63624,ZCTA5 63624,4011.0,,380.0,,63624
63625,ZCTA5 63625,400.0,,100.0,,63625
63626,ZCTA5 63626,1505.0,,531.0,,63626
63627,ZCTA5 63627,2604.0,,428.0,,63627
63628,ZCTA5 63628,16119.0,,737.0,,63628
63629,ZCTA5 63629,1417.0,,225.0,,63629
63630,ZCTA5 63630,3666.0,,614.0,,63630
67123,ZCTA5 67123,824.0,,359.0,,67123
67124,ZCTA5 67124,8332.0,,144.0,,67124
67127,ZCTA5 67127,888.0,,193.0,,67127
67131,ZCTA5 67131,256.0,,114.0,,67131
67132,ZCTA5 67132,440.0,,144.0,,67132
67133,ZCTA5 67133,6444.0,,278.0,,67133
67134,ZCTA5 67134,340.0,,79.0,,67134
67135,ZCTA5 67135,3680.0,,548.0,,67135
67137,ZCTA5 67137,618.0,,101.0,,67137
67138,ZCTA5 67138,275.0,,82.0,,67138
67140,ZCTA5 67140,735.0,,115.0,,67140
67142,ZCTA5 67142,399.0,,105.0,,67142
67143,ZCTA5 67143,30.0,,25.0,,67143
67144,ZCTA5 67144,2961.0,,307.0,,67144
67146,ZCTA5 67146,1919.0,,185.0,,67146
67147,ZCTA5 67147,9812.0,,449.0,,67147
67149,ZCTA5 67149,790.0,,133.0,,67149
67150,ZCTA5 67150,55.0,,50.0,,67150
67151,ZCTA5 67151,562.0,,193.0,,67151
67152,ZCTA5 67152,9269.0,,302.0,,67152
67154,ZCTA5 67154,1236.0,,212.0,,67154
67155,ZCTA5 67155,183.0,,67.0,,67155
67156,ZCTA5 67156,14826.0,,341.0,,67156
67159,ZCTA5 67159,128.0,,34.0,,67159
67202,ZCTA5 67202,1438.0,,242.0,,67202
67203,ZCTA5 67203,30412.0,,1198.0,,67203
67204,ZCTA5 67204,20888.0,,913.0,,67204
67205,ZCTA5 67205,16732.0,,1157.0,,67205
67206,ZCTA5 67206,15778.0,,625.0,,67206
67207,ZCTA5 67207,28445.0,,1079.0,,67207
67208,ZCTA5 67208,18968.0,,966.0,,67208
67209,ZCTA5 67209,13631.0,,744.0,,67209
67210,ZCTA5 67210,10373.0,,778.0,,67210
67211,ZCTA5 67211,20389.0,,931.0,,67211
67212,ZCTA5 67212,44829.0,,1127.0,,67212
67213,ZCTA5 67213,21541.0,,1311.0,,67213
67214,ZCTA5 67214,15354.0,,944.0,,67214
67215,ZCTA5 67215,5787.0,,440.0,,67215
67216,ZCTA5 67216,24656.0,,1156.0,,67216
67217,ZCTA5 67217,29726.0,,1275.0,,67217
67218,ZCTA5 67218,23052.0,,986.0,,67218
67219,ZCTA5 67219,12625.0,,767.0,,67219
67220,ZCTA5 67220,14931.0,,828.0,,67220
67223,ZCTA5 67223,554.0,,206.0,,67223
67226,ZCTA5 67226,18625.0,,927.0,,67226
67227,ZCTA5 67227,278.0,,150.0,,67227
67228,ZCTA5 67228,2201.0,,443.0,,67228
67230,ZCTA5 67230,10421.0,,768.0,,67230
67232,ZCTA5 67232,379.0,,227.0,,67232
67235,ZCTA5 67235,12520.0,,753.0,,67235
67260,ZCTA5 67260,0.0,,10.0,,67260
67301,ZCTA5 67301,12995.0,,346.0,,67301
67330,ZCTA5 67330,1799.0,,292.0,,67330
67332,ZCTA5 67332,168.0,,67.0,,67332
67333,ZCTA5 67333,3024.0,,289.0,,67333
67334,ZCTA5 67334,61.0,,30.0,,67334
67335,ZCTA5 67335,3332.0,,323.0,,67335
67336,ZCTA5 67336,1714.0,,257.0,,67336
67337,ZCTA5 67337,12841.0,,375.0,,67337
67340,ZCTA5 67340,396.0,,109.0,,67340
67341,ZCTA5 67341,200.0,,67.0,,67341
67342,ZCTA5 67342,958.0,,197.0,,67342
67344,ZCTA5 67344,779.0,,103.0,,67344
67345,ZCTA5 67345,136.0,,59.0,,67345
67346,ZCTA5 67346,364.0,,72.0,,67346
67347,ZCTA5 67347,500.0,,140.0,,67347
67349,ZCTA5 67349,1100.0,,107.0,,67349
67351,ZCTA5 67351,486.0,,175.0,,67351
67352,ZCTA5 67352,558.0,,86.0,,67352
67353,ZCTA5 67353,495.0,,81.0,,67353
67354,ZCTA5 67354,719.0,,200.0,,67354
67355,ZCTA5 67355,148.0,,60.0,,67355
67356,ZCTA5 67356,2787.0,,248.0,,67356
67357,ZCTA5 67357,12562.0,,331.0,,67357
67360,ZCTA5 67360,427.0,,120.0,,67360
67361,ZCTA5 67361,1887.0,,138.0,,67361
67363,ZCTA5 67363,33.0,,40.0,,67363
67364,ZCTA5 67364,364.0,,127.0,,67364
67401,ZCTA5 67401,51374.0,,266.0,,67401
71220,ZCTA5 71220,23119.0,,413.0,,71220
71222,ZCTA5 71222,3185.0,,394.0,,71222
71223,ZCTA5 71223,379.0,,158.0,,71223
71225,ZCTA5 71225,7078.0,,743.0,,71225
71226,ZCTA5 71226,1864.0,,297.0,,71226
71227,ZCTA5 71227,4216.0,,555.0,,71227
71229,ZCTA5 71229,1356.0,,247.0,,71229
71232,ZCTA5 71232,6475.0,,370.0,,71232
71233,ZCTA5 71233,191.0,,73.0,,71233
71234,ZCTA5 71234,4101.0,,509.0,,71234
71235,ZCTA5 71235,4247.0,,476.0,,71235
71237,ZCTA5 71237,2198.0,,338.0,,71237
71238,ZCTA5 71238,3339.0,,584.0,,71238
71241,ZCTA5 71241,9768.0,,653.0,,71241
71243,ZCTA5 71243,173.0,,79.0,,71243
71245,ZCTA5 71245,5011.0,,156.0,,71245
71247,ZCTA5 71247,1027.0,,192.0,,71247
71250,ZCTA5 71250,107.0,,80.0,,71250
71251,ZCTA5 71251,9122.0,,395.0,,71251
71253,ZCTA5 71253,282.0,,90.0,,71253
71254,ZCTA5 71254,6655.0,,236.0,,71254
71256,ZCTA5 71256,831.0,,194.0,,71256
71259,ZCTA5 71259,1734.0,,350.0,,71259
71260,ZCTA5 71260,3294.0,,433.0,,71260
71261,ZCTA5 71261,1376.0,,234.0,,71261
71263,ZCTA5 71263,7803.0,,336.0,,71263
71264,ZCTA5 71264,1137.0,,292.0,,71264
71266,ZCTA5 71266,1386.0,,218.0,,71266
71268,ZCTA5 71268,2300.0,,282.0,,71268
71269,ZCTA5 71269,12948.0,,492.0,,71269
71270,ZCTA5 71270,30986.0,,989.0,,71270
71272,ZCTA5 71272,1677.0,,475.0,,71272
71275,ZCTA5 71275,2732.0,,592.0,,71275
71276,ZCTA5 71276,275.0,,126.0,,71276
71277,ZCTA5 71277,1937.0,,436.0,,71277
71279,ZCTA5 71279,72.0,,108.0,,71279
71280,ZCTA5 71280,3678.0,,533.0,,71280
71282,ZCTA5 71282,11030.0,,171.0,,71282
71286,ZCTA5 71286,528.0,,194.0,,71286
71291,ZCTA5 71291,32657.0,,946.0,,71291
71292,ZCTA5 71292,20079.0,,1165.0,,71292
71295,ZCTA5 71295,14472.0,,564.0,,71295
71301,ZCTA5 71301,22941.0,,1098.0,,71301
71302,ZCTA5 71302,15442.0,,1037.0,,71302
71303,ZCTA5 71303,21684.0,,1374.0,,71303
71316,ZCTA5 71316,41.0,,32.0,,71316
71322,ZCTA5 71322,6810.0,,565.0,,71322
71323,ZCTA5 71323,950.0,,239.0,,71323
71325,ZCTA5 71325,1149.0,,392.0,,71325
71326,ZCTA5 71326,932.0,,207.0,,71326
71327,ZCTA5 71327,6055.0,,590.0,,71327
71328,ZCTA5 71328,7176.0,,733.0,,71328
71331,ZCTA5 71331,1130.0,,365.0,,71331
71333,ZCTA5 71333,661.0,,181.0,,71333
71334,ZCTA5 71334,9836.0,,459.0,,71334
71336,ZCTA5 71336,1366.0,,277.0,,71336
71339,ZCTA5 71339,12.0,,16.0,,71339
71340,ZCTA5 71340,1675.0,,237.0,,71340
71341,ZCTA5 71341,3027.0,,535.0,,71341
71342,ZCTA5 71342,7763.0,,462.0,,71342
71343,ZCTA5 71343,7711.0,,471.0,,71343
71345,ZCTA5 71345,89.0,,94.0,,71345
71346,ZCTA5 71346,3031.0,,529.0,,71346
71350,ZCTA5 71350,4552.0,,591.0,,71350
71351,ZCTA5 71351,10537.0,,676.0,,71351
71353,ZCTA5 71353,2021.0,,349.0,,71353
71354,ZCTA5 71354,1748.0,,269.0,,71354
71355,ZCTA5 71355,3028.0,,470.0,,71355
71356,ZCTA5 71356,685.0,,227.0,,71356
71357,ZCTA5 71357,2055.0,,299.0,,71357
71358,ZCTA5 71358,1241.0,,279.0,,71358
71360,ZCTA5 71360,35885.0,,1223.0,,71360
71362,ZCTA5 71362,1662.0,,324.0,,71362
71366,ZCTA5 71366,1626.0,,204.0,,71366
71367,ZCTA5 71367,1611.0,,577.0,,71367
71368,ZCTA5 71368,1278.0,,284.0,,71368
71369,ZCTA5 71369,2897.0,,328.0,,71369
71371,ZCTA5 71371,2187.0,,388.0,,71371
71373,ZCTA5 71373,6994.0,,407.0,,71373
74652,ZCTA5 74652,831.0,,110.0,,74652
74653,ZCTA5 74653,3850.0,,82.0,,74653
74701,ZCTA5 74701,23864.0,,619.0,,74701
74720,ZCTA5 74720,559.0,,77.0,,74720
74722,ZCTA5 74722,295.0,,87.0,,74722
74723,ZCTA5 74723,1588.0,,166.0,,74723
74724,ZCTA5 74724,401.0,,103.0,,74724
74726,ZCTA5 74726,2377.0,,281.0,,74726
74727,ZCTA5 74727,1828.0,,164.0,,74727
74728,ZCTA5 74728,11292.0,,314.0,,74728
74729,ZCTA5 74729,3020.0,,257.0,,74729
74730,ZCTA5 74730,4612.0,,402.0,,74730
74731,ZCTA5 74731,1784.0,,277.0,,74731
74733,ZCTA5 74733,3009.0,,416.0,,74733
74734,ZCTA5 74734,1247.0,,156.0,,74734
74735,ZCTA5 74735,1584.0,,179.0,,74735
74736,ZCTA5 74736,1128.0,,156.0,,74736
74738,ZCTA5 74738,575.0,,105.0,,74738
74740,ZCTA5 74740,2040.0,,191.0,,74740
74741,ZCTA5 74741,890.0,,121.0,,74741
74743,ZCTA5 74743,8595.0,,270.0,,74743
74745,ZCTA5 74745,10062.0,,290.0,,74745
74747,ZCTA5 74747,129.0,,35.0,,74747
74748,ZCTA5 74748,675.0,,156.0,,74748
74750,ZCTA5 74750,479.0,,156.0,,74750
74753,ZCTA5 74753,50.0,,44.0,,74753
74754,ZCTA5 74754,251.0,,73.0,,74754
74755,ZCTA5 74755,79.0,,35.0,,74755
74756,ZCTA5 74756,872.0,,138.0,,74756
74759,ZCTA5 74759,1265.0,,129.0,,74759
74760,ZCTA5 74760,300.0,,91.0,,74760
74761,ZCTA5 74761,90.0,,29.0,,74761
74764,ZCTA5 74764,3731.0,,349.0,,74764
74766,ZCTA5 74766,1327.0,,103.0,,74766
74801,ZCTA5 74801,22206.0,,529.0,,74801
74804,ZCTA5 74804,20488.0,,472.0,,74804
74820,ZCTA5 74820,31460.0,,372.0,,74820
74824,ZCTA5 74824,1480.0,,202.0,,74824
74825,ZCTA5 74825,2100.0,,244.0,,74825
74826,ZCTA5 74826,1019.0,,118.0,,74826
74827,ZCTA5 74827,391.0,,75.0,,74827
74829,ZCTA5 74829,1493.0,,183.0,,74829
74830,ZCTA5 74830,284.0,,79.0,,74830
74831,ZCTA5 74831,759.0,,92.0,,74831
74832,ZCTA5 74832,886.0,,178.0,,74832
74833,ZCTA5 74833,684.0,,98.0,,74833
74834,ZCTA5 74834,7225.0,,295.0,,74834
74836,ZCTA5 74836,198.0,,146.0,,74836
74837,ZCTA5 74837,296.0,,49.0,,74837
74839,ZCTA5 74839,682.0,,94.0,,74839
74840,ZCTA5 74840,1865.0,,243.0,,74840
74842,ZCTA5 74842,103.0,,49.0,,74842
74843,ZCTA5 74843,350.0,,64.0,,74843
74844,ZCTA5 74844,361.0,,65.0,,74844
74845,ZCTA5 74845,554.0,,92.0,,74845
74848,ZCTA5 74848,8186.0,,210.0,,74848
74849,ZCTA5 74849,3364.0,,324.0,,74849
74850,ZCTA5 74850,362.0,,89.0,,74850
74851,ZCTA5 74851,10100.0,,565.0,,74851
74852,ZCTA5 74852,1376.0,,237.0,,74852
74854,ZCTA5 74854,1582.0,,163.0,,74854
74855,ZCTA5 74855,5160.0,,375.0,,74855
74856,ZCTA5 74856,746.0,,111.0,,74856
74857,ZCTA5 74857,8157.0,,665.0,,74857
74859,ZCTA5 74859,6059.0,,207.0,,74859
74860,ZCTA5 74860,1778.0,,116.0,,74860
74864,ZCTA5 74864,5380.0,,332.0,,74864
74865,ZCTA5 74865,1754.0,,201.0,,74865
74867,ZCTA5 74867,1016.0,,185.0,,74867
74868,ZCTA5 74868,13666.0,,231.0,,74868
74869,ZCTA5 74869,868.0,,198.0,,74869
74871,ZCTA5 74871,2330.0,,250.0,,74871
74872,ZCTA5 74872,3527.0,,324.0,,74872
74873,ZCTA5 74873,11909.0,,454.0,,74873
74875,ZCTA5 74875,1410.0,,181.0,,74875
74878,ZCTA5 74878,1474.0,,141.0,,74878
74880,ZCTA5 74880,2328.0,,187.0,,74880
74881,ZCTA5 74881,4508.0,,303.0,,74881
74883,ZCTA5 74883,2489.0,,222.0,,74883
77964,ZCTA5 77964,8259.0,,401.0,,77964
77968,ZCTA5 77968,2554.0,,496.0,,77968
77969,ZCTA5 77969,183.0,,128.0,,77969
77970,ZCTA5 77970,344.0,,139.0,,77970
77971,ZCTA5 77971,953.0,,326.0,,77971
77973,ZCTA5 77973,76.0,,114.0,,77973
77974,ZCTA5 77974,484.0,,104.0,,77974
77975,ZCTA5 77975,1967.0,,264.0,,77975
77976,ZCTA5 77976,151.0,,99.0,,77976
77977,ZCTA5 77977,851.0,,264.0,,77977
77978,ZCTA5 77978,703.0,,188.0,,77978
77979,ZCTA5 77979,17542.0,,482.0,,77979
77982,ZCTA5 77982,923.0,,397.0,,77982
77983,ZCTA5 77983,2496.0,,431.0,,77983
77984,ZCTA5 77984,4074.0,,271.0,,77984
77987,ZCTA5 77987,235.0,,73.0,,77987
77988,ZCTA5 77988,340.0,,186.0,,77988
77990,ZCTA5 77990,808.0,,177.0,,77990
77991,ZCTA5 77991,423.0,,255.0,,77991
77993,ZCTA5 77993,268.0,,139.0,,77993
77994,ZCTA5 77994,411.0,,144.0,,77994
77995,ZCTA5 77995,8892.0,,467.0,,77995
78001,ZCTA5 78001,0.0,,13.0,,78001
78002,ZCTA5 78002,8034.0,,1095.0,,78002
78003,ZCTA5 78003,8527.0,,858.0,,78003
78004,ZCTA5 78004,1246.0,,362.0,,78004
78005,ZCTA5 78005,483.0,,268.0,,78005
78006,ZCTA5 78006,30227.0,,1044.0,,78006
78007,ZCTA5 78007,106.0,,66.0,,78007
78008,ZCTA5 78008,245.0,,228.0,,78008
78009,ZCTA5 78009,8539.0,,786.0,,78009
78010,ZCTA5 78010,2892.0,,477.0,,78010
78011,ZCTA5 78011,2198.0,,450.0,,78011
78012,ZCTA5 78012,477.0,,152.0,,78012
78013,ZCTA5 78013,5876.0,,893.0,,78013
78014,ZCTA5 78014,5460.0,,389.0,,78014
78015,ZCTA5 78015,11001.0,,664.0,,78015
78016,ZCTA5 78016,8923.0,,645.0,,78016
78017,ZCTA5 78017,4827.0,,286.0,,78017
78019,ZCTA5 78019,1484.0,,368.0,,78019
78021,ZCTA5 78021,168.0,,220.0,,78021
78022,ZCTA5 78022,4842.0,,404.0,,78022
78023,ZCTA5 78023,28014.0,,1331.0,,78023
78024,ZCTA5 78024,1242.0,,279.0,,78024
78025,ZCTA5 78025,4468.0,,659.0,,78025
78026,ZCTA5 78026,5860.0,,573.0,,78026
78027,ZCTA5 78027,591.0,,406.0,,78027
78028,ZCTA5 78028,40001.0,,900.0,,78028
78029,ZCTA5 78029,0.0,,13.0,,78029
78039,ZCTA5 78039,1680.0,,374.0,,78039
78040,ZCTA5 78040,42035.0,,1451.0,,78040
78041,ZCTA5 78041,45655.0,,1344.0,,78041
78043,ZCTA5 78043,44917.0,,1487.0,,78043
78044,ZCTA5 78044,237.0,,193.0,,78044
78045,ZCTA5 78045,61072.0,,1541.0,,78045
78046,ZCTA5 78046,68006.0,,1725.0,,78046
78050,ZCTA5 78050,636.0,,234.0,,78050
78052,ZCTA5 78052,6971.0,,926.0,,78052
78055,ZCTA5 78055,2026.0,,572.0,,78055
78056,ZCTA5 78056,1732.0,,381.0,,78056
78057,ZCTA5 78057,832.0,,336.0,,78057
78058,ZCTA5 78058,897.0,,385.0,,78058
78059,ZCTA5 78059,5851.0,,694.0,,78059
78060,ZCTA5 78060,36.0,,58.0,,78060
78061,ZCTA5 78061,12379.0,,443.0,,78061
78063,ZCTA5 78063,9444.0,,851.0,,78063
78064,ZCTA5 78064,14607.0,,738.0,,78064
78065,ZCTA5 78065,10930.0,,1003.0,,78065
78066,ZCTA5 78066,361.0,,251.0,,78066
78067,ZCTA5 78067,653.0,,282.0,,78067
78069,ZCTA5 78069,5652.0,,921.0,,78069
78070,ZCTA5 78070,15292.0,,1087.0,,78070
78071,ZCTA5 78071,4333.0,,507.0,,78071
78072,ZCTA5 78072,619.0,,141.0,,78072
78073,ZCTA5 78073,7782.0,,856.0,,78073
78075,ZCTA5 78075,92.0,,60.0,,78075
78076,ZCTA5 78076,13400.0,,351.0,,78076
78101,ZCTA5 78101,7720.0,,867.0,,78101
78102,ZCTA5 78102,28494.0,,396.0,,78102
82227,ZCTA5 82227,187.0,,87.0,,82227
82229,ZCTA5 82229,174.0,,229.0,,82229
82240,ZCTA5 82240,10355.0,,305.0,,82240
82242,ZCTA5 82242,41.0,,41.0,,82242
82243,ZCTA5 82243,106.0,,103.0,,82243
82244,ZCTA5 82244,535.0,,205.0,,82244
82301,ZCTA5 82301,9474.0,,171.0,,82301
82321,ZCTA5 82321,725.0,,175.0,,82321
82322,ZCTA5 82322,111.0,,51.0,,82322
82323,ZCTA5 82323,82.0,,27.0,,82323
82324,ZCTA5 82324,253.0,,90.0,,82324
82325,ZCTA5 82325,828.0,,223.0,,82325
82327,ZCTA5 82327,792.0,,156.0,,82327
82329,ZCTA5 82329,308.0,,107.0,,82329
82331,ZCTA5 82331,2580.0,,340.0,,82331
82332,ZCTA5 82332,158.0,,155.0,,82332
82334,ZCTA5 82334,398.0,,106.0,,82334
82335,ZCTA5 82335,30.0,,33.0,,82335
82336,ZCTA5 82336,360.0,,131.0,,82336
82401,ZCTA5 82401,7797.0,,145.0,,82401
82410,ZCTA5 82410,1972.0,,214.0,,82410
82411,ZCTA5 82411,557.0,,111.0,,82411
82412,ZCTA5 82412,641.0,,191.0,,82412
82414,ZCTA5 82414,15455.0,,502.0,,82414
82420,ZCTA5 82420,964.0,,184.0,,82420
82421,ZCTA5 82421,333.0,,91.0,,82421
82422,ZCTA5 82422,58.0,,69.0,,82422
82423,ZCTA5 82423,204.0,,61.0,,82423
82426,ZCTA5 82426,2852.0,,268.0,,82426
82428,ZCTA5 82428,69.0,,44.0,,82428
